question,answer,topic_link
"
สั่งซื้ออาหารไลน์แมน แบบตัดผ่านบัตรแล้วไม่มีคนรับ คำสั่งซื้อยกเลิกไปเอง 
แต่พอจะสั่งซื้ออีกรอบ เงินหายไปจากเครดิต 3 บาท 
อยากรู้ว่าหายไปไหน ไม่มีแจ้งในรายจ่าย 
ถาม CS ก็ตอบไม่รู้เรื่อง ขอรูปภาพ ก็ส่งให้ แล้วไม่ได้คำตอบกลับมา 
ไลน์แมนทำไมขั้นตอนเยอะ ยุ่งยากจังเลย","
จะโอนเข้าใน เครดิตไลน์แมนแทนใช่ครับ แต่หายไป 3 บาท
รู้ตอนกดสั่งอีกครั้ง แล้วให้จ่ายเพิ่ม
ถาม CS ก้ตอบไม่ตรงคำถาม


",https://pantip.com/topic/41868026
"
สวัสดีค่ะ เรื่องมีอยู่ว่าคือเราอยากจะหาเงินค่ะ เราเลยได้ไปเจอกับงานๆนึงที่มีคนดังแนะนำมา เราก็เข้าไปสอบถามแล้วลองทำงานนี้ดู เป็นเหมือนงานกดรับออเดอร์ มีหน้าตาเว็ปแบบนี้ค่ะ โดยตัวเว็ปจะให้เราโอนเงินเข้าไปผ่านคนกลางและให้กดรับออเดอร์ ในช่วงแรกๆก็เหมือนได้เงินค่ะ เพราะเงินที่เราโอนไปสูงกว่าราคาสินค้าที่กด แต่หลังๆราคาสินค้าเริ่มสูงขึ้นเรื่อยๆค่ะ จนถึงจุดที่เราไม่มีเงินจ่าย ซึ่งเราก็ไม่เข้าใจว่าทำไมถึงไม่สามารถกดยกเลิกสินค้าได้ ส่วนเงินที่โอนไปก็ไม่ได้คืนค่ะ เพราะเราทำยอดสินค้าไม่ได้ตามที่คนกลางกำหนดเนื่องจากไม่มีเงินจ่าย เราเลยเลือกที่จะปล่อยเงินตรงนั้นไปและคิดว่ามันคือราคาที่ต้องจ่ายกับบทเรียนนี้ เริ่มปล่อยวางได้แปปนึงก็มีข้อความจากตัวคนกลางมานั่นแหละค่ะ เลยอยากถามว่าถ้าของที่ส่งมาเราต้องจ่ายรึป่าว แล้วถ้าไม่จ่ายเราจะผิดกฎหมายมั้ย เพราะตัวเว็ปนี้จะให้เรากดรับออเดอร์แบบที่เราไม่รู้ราคาสินค้าก่อน พอสินค้าเด้งมาแล้วรู้ว่าตังค์ไม่พอจ่ายก็ดันไม่มีปุ่มยกเลิกสินค้าอีกก็เลยไม่รู้จะทำยังไงค่ะ ใครเคยเจอหรือรู้เรื่องนี้ช่วยเล่าให้ฟังหน่อยได้มั้ยคะ กับเราควรจะทำยังไง","
หลอกทั้งเพ  บล็อคช่องทางการติดต่อทั้งหมดไปได้เลย


",https://pantip.com/topic/41868005
"
สวัสดีค่ะ เรื่องมีอยู่ว่าคือเราอยากจะหาเงินค่ะ เราเลยได้ไปเจอกับงานๆนึงที่มีคนดังแนะนำมา เราก็เข้าไปสอบถามแล้วลองทำงานนี้ดู เป็นเหมือนงานกดรับออเดอร์ มีหน้าตาเว็ปแบบนี้ค่ะ โดยตัวเว็ปจะให้เราโอนเงินเข้าไปผ่านคนกลางและให้กดรับออเดอร์ ในช่วงแรกๆก็เหมือนได้เงินค่ะ เพราะเงินที่เราโอนไปสูงกว่าราคาสินค้าที่กด แต่หลังๆราคาสินค้าเริ่มสูงขึ้นเรื่อยๆค่ะ จนถึงจุดที่เราไม่มีเงินจ่าย ซึ่งเราก็ไม่เข้าใจว่าทำไมถึงไม่สามารถกดยกเลิกสินค้าได้ ส่วนเงินที่โอนไปก็ไม่ได้คืนค่ะ เพราะเราทำยอดสินค้าไม่ได้ตามที่คนกลางกำหนดเนื่องจากไม่มีเงินจ่าย เราเลยเลือกที่จะปล่อยเงินตรงนั้นไปและคิดว่ามันคือราคาที่ต้องจ่ายกับบทเรียนนี้ เริ่มปล่อยวางได้แปปนึงก็มีข้อความจากตัวคนกลางมานั่นแหละค่ะ เลยอยากถามว่าถ้าของที่ส่งมาเราต้องจ่ายรึป่าว แล้วถ้าไม่จ่ายเราจะผิดกฎหมายมั้ย เพราะตัวเว็ปนี้จะให้เรากดรับออเดอร์แบบที่เราไม่รู้ราคาสินค้าก่อน พอสินค้าเด้งมาแล้วรู้ว่าตังค์ไม่พอจ่ายก็ดันไม่มีปุ่มยกเลิกสินค้าอีกก็เลยไม่รู้จะทำยังไงค่ะ ใครเคยเจอหรือรู้เรื่องนี้ช่วยเล่าให้ฟังหน่อยได้มั้ยคะ กับเราควรจะทำยังไง","
ขอบคุณนะคะ แต่ว่าที่เค้าบอกว่าจะดำเนินคดีกับเราเราจะโดนมั้ยคะ


",https://pantip.com/topic/41868005
"
สวัสดีค่ะ เรื่องมีอยู่ว่าคือเราอยากจะหาเงินค่ะ เราเลยได้ไปเจอกับงานๆนึงที่มีคนดังแนะนำมา เราก็เข้าไปสอบถามแล้วลองทำงานนี้ดู เป็นเหมือนงานกดรับออเดอร์ มีหน้าตาเว็ปแบบนี้ค่ะ โดยตัวเว็ปจะให้เราโอนเงินเข้าไปผ่านคนกลางและให้กดรับออเดอร์ ในช่วงแรกๆก็เหมือนได้เงินค่ะ เพราะเงินที่เราโอนไปสูงกว่าราคาสินค้าที่กด แต่หลังๆราคาสินค้าเริ่มสูงขึ้นเรื่อยๆค่ะ จนถึงจุดที่เราไม่มีเงินจ่าย ซึ่งเราก็ไม่เข้าใจว่าทำไมถึงไม่สามารถกดยกเลิกสินค้าได้ ส่วนเงินที่โอนไปก็ไม่ได้คืนค่ะ เพราะเราทำยอดสินค้าไม่ได้ตามที่คนกลางกำหนดเนื่องจากไม่มีเงินจ่าย เราเลยเลือกที่จะปล่อยเงินตรงนั้นไปและคิดว่ามันคือราคาที่ต้องจ่ายกับบทเรียนนี้ เริ่มปล่อยวางได้แปปนึงก็มีข้อความจากตัวคนกลางมานั่นแหละค่ะ เลยอยากถามว่าถ้าของที่ส่งมาเราต้องจ่ายรึป่าว แล้วถ้าไม่จ่ายเราจะผิดกฎหมายมั้ย เพราะตัวเว็ปนี้จะให้เรากดรับออเดอร์แบบที่เราไม่รู้ราคาสินค้าก่อน พอสินค้าเด้งมาแล้วรู้ว่าตังค์ไม่พอจ่ายก็ดันไม่มีปุ่มยกเลิกสินค้าอีกก็เลยไม่รู้จะทำยังไงค่ะ ใครเคยเจอหรือรู้เรื่องนี้ช่วยเล่าให้ฟังหน่อยได้มั้ยคะ กับเราควรจะทำยังไง","
ไม่มีอะไรครับ เขาทำได้แค่เห่า เอ๊ย ขู่
ตัวเขายังเปิดเผยตัวตนไม่ได้เลย แล้วจะเอาอะไรไปแจ้งความดำเนินคดีกับใคร ข้อหาอะไร ?


",https://pantip.com/topic/41868005
"
สวัสดีค่ะ เรื่องมีอยู่ว่าคือเราอยากจะหาเงินค่ะ เราเลยได้ไปเจอกับงานๆนึงที่มีคนดังแนะนำมา เราก็เข้าไปสอบถามแล้วลองทำงานนี้ดู เป็นเหมือนงานกดรับออเดอร์ มีหน้าตาเว็ปแบบนี้ค่ะ โดยตัวเว็ปจะให้เราโอนเงินเข้าไปผ่านคนกลางและให้กดรับออเดอร์ ในช่วงแรกๆก็เหมือนได้เงินค่ะ เพราะเงินที่เราโอนไปสูงกว่าราคาสินค้าที่กด แต่หลังๆราคาสินค้าเริ่มสูงขึ้นเรื่อยๆค่ะ จนถึงจุดที่เราไม่มีเงินจ่าย ซึ่งเราก็ไม่เข้าใจว่าทำไมถึงไม่สามารถกดยกเลิกสินค้าได้ ส่วนเงินที่โอนไปก็ไม่ได้คืนค่ะ เพราะเราทำยอดสินค้าไม่ได้ตามที่คนกลางกำหนดเนื่องจากไม่มีเงินจ่าย เราเลยเลือกที่จะปล่อยเงินตรงนั้นไปและคิดว่ามันคือราคาที่ต้องจ่ายกับบทเรียนนี้ เริ่มปล่อยวางได้แปปนึงก็มีข้อความจากตัวคนกลางมานั่นแหละค่ะ เลยอยากถามว่าถ้าของที่ส่งมาเราต้องจ่ายรึป่าว แล้วถ้าไม่จ่ายเราจะผิดกฎหมายมั้ย เพราะตัวเว็ปนี้จะให้เรากดรับออเดอร์แบบที่เราไม่รู้ราคาสินค้าก่อน พอสินค้าเด้งมาแล้วรู้ว่าตังค์ไม่พอจ่ายก็ดันไม่มีปุ่มยกเลิกสินค้าอีกก็เลยไม่รู้จะทำยังไงค่ะ ใครเคยเจอหรือรู้เรื่องนี้ช่วยเล่าให้ฟังหน่อยได้มั้ยคะ กับเราควรจะทำยังไง","
งานลวงโลกรายวัน เลิกยุ่งเลิกสนใจเลิกหาเรื่องใส่ตัวก็จบแล้ว ชอบวิ่งเข้าหาโจรกันเอง ไม่มีใครช่วยอะไรได้


",https://pantip.com/topic/41868005
"
สวัสดีค่ะ เรื่องมีอยู่ว่าคือเราอยากจะหาเงินค่ะ เราเลยได้ไปเจอกับงานๆนึงที่มีคนดังแนะนำมา เราก็เข้าไปสอบถามแล้วลองทำงานนี้ดู เป็นเหมือนงานกดรับออเดอร์ มีหน้าตาเว็ปแบบนี้ค่ะ โดยตัวเว็ปจะให้เราโอนเงินเข้าไปผ่านคนกลางและให้กดรับออเดอร์ ในช่วงแรกๆก็เหมือนได้เงินค่ะ เพราะเงินที่เราโอนไปสูงกว่าราคาสินค้าที่กด แต่หลังๆราคาสินค้าเริ่มสูงขึ้นเรื่อยๆค่ะ จนถึงจุดที่เราไม่มีเงินจ่าย ซึ่งเราก็ไม่เข้าใจว่าทำไมถึงไม่สามารถกดยกเลิกสินค้าได้ ส่วนเงินที่โอนไปก็ไม่ได้คืนค่ะ เพราะเราทำยอดสินค้าไม่ได้ตามที่คนกลางกำหนดเนื่องจากไม่มีเงินจ่าย เราเลยเลือกที่จะปล่อยเงินตรงนั้นไปและคิดว่ามันคือราคาที่ต้องจ่ายกับบทเรียนนี้ เริ่มปล่อยวางได้แปปนึงก็มีข้อความจากตัวคนกลางมานั่นแหละค่ะ เลยอยากถามว่าถ้าของที่ส่งมาเราต้องจ่ายรึป่าว แล้วถ้าไม่จ่ายเราจะผิดกฎหมายมั้ย เพราะตัวเว็ปนี้จะให้เรากดรับออเดอร์แบบที่เราไม่รู้ราคาสินค้าก่อน พอสินค้าเด้งมาแล้วรู้ว่าตังค์ไม่พอจ่ายก็ดันไม่มีปุ่มยกเลิกสินค้าอีกก็เลยไม่รู้จะทำยังไงค่ะ ใครเคยเจอหรือรู้เรื่องนี้ช่วยเล่าให้ฟังหน่อยได้มั้ยคะ กับเราควรจะทำยังไง","
มีทุกวันแหละ เข้ามาตั้งกระทู้กันวันละหลายคนด้วย
ไม่ต้องทำอะไร แค่ไม่ต้องสนใจมัน ไม่ต้องรับรู้อะไรกับมันทั้งนั้น
มันเป็นมิจฉาชีพ ไม่มีทางจะทำเครดิตบูโรเราเสียแน่นอน
พวกนี้ไม่กล้ามาแจ้งทางการที่ไหนทั้งนั้น ตำรวจกำลังอยากได้ตัวอยู่ด้วย


",https://pantip.com/topic/41868005
"
สอบถามความเห็นเพื่อนๆพี่ๆที่มีประสบการณ์มากกว่าหน่อยค่ะ 
พอดีเราทำงานเดือนนี้กำลังจะผ่านโปรแล้ว แต่ทางร้านไม่มีวันหยุดเทศกาล มีเพียงวันหยุดประจำสัปดาห์1วันให้
จะลาค่อนข้างยากเพราะทางร้านมีเราเป็นพนักงานคนเดียว ให้เหตุผลยังไม่จ้างเพิ่มเพราะสถานการณ์ไม่ค่อยดี
เรากำลังจะผ่านโปรเป็นพนักงานประจำสิ้นเดือนนี้ ตอนนี้เราทำงาน12 ชั่วโมงค่ะ วันละ500 เราเริ่มมีความเสี่ยงเพิ่มขึ้นเพราะสถานการณ์เริ่มจะค่อนข้างแย่ลงเริ่มมีการพูดว่าไว้ลูกค้าเยอะจะเพิ่มเงินเดือนให้เรา ผู้ช่วยสัตวแพทย์ค่ะ
ตามหลักที่ถูกต้องและเหมาะสมควรจะมีอะไรบ้างคะ และควรได้เงินเดือนเท่าไหร่ถึงจะเหมาะสม
ประกันสังคม
ปรับฐานเงินเดือนขึ้น
มียูนิฟอร์ม
และสิทธิต่างๆ รึป่าวคะ อันนี้จากที่เห็นจากทั่วไปควรจะมี","
ใช่ครับสิทธิที่ควรมี โดยเฉพาะวันหยุดตามประเพณีไม่น้อย 13 วันต่อปี และในมุมมองผมหากเป็นที่ซึ่งมีแค่สวัสดิการตามกฎหมาย(หรืออาจต่ำกว่าที่กฎหมายกำหนด) ก็ไม่เหมาะกับการอยู่ยาว อาจทำไปเพื่อเก็บประสบการณ์และหาที่ใหม่ โดยเฉพาะอย่างยิ่ง ที่ซึ่งมีกองทุนสำรองเลี้ยงชีพ

หากหาที่ซึ่งมีกองทุนสำรองเลี้ยงชีพได้ มันจะWowมากๆ สมมุติเราโดนหักเงินเข้ากองทุน1000บาท นายจ้างจะสมทบให้อีก1000บาท เหมือนออมเงินแล้วได้คูณ2 ยิ่งตำแหน่งสูงแล้วโดนหักเยอะ (เขาจะคิด%จากฐานเงินเดือน แต่ก็มีเพดานอยู่) หากทำไปจนเกษียณก็จะได้เงินก้อนออกมาหลายล้านเลยครับ




แก้ไขข้อความเมื่อ
12 กุมภาพันธ์ เวลา 17:43 น.



",https://pantip.com/topic/41867910
"
สอบถามความเห็นเพื่อนๆพี่ๆที่มีประสบการณ์มากกว่าหน่อยค่ะ 
พอดีเราทำงานเดือนนี้กำลังจะผ่านโปรแล้ว แต่ทางร้านไม่มีวันหยุดเทศกาล มีเพียงวันหยุดประจำสัปดาห์1วันให้
จะลาค่อนข้างยากเพราะทางร้านมีเราเป็นพนักงานคนเดียว ให้เหตุผลยังไม่จ้างเพิ่มเพราะสถานการณ์ไม่ค่อยดี
เรากำลังจะผ่านโปรเป็นพนักงานประจำสิ้นเดือนนี้ ตอนนี้เราทำงาน12 ชั่วโมงค่ะ วันละ500 เราเริ่มมีความเสี่ยงเพิ่มขึ้นเพราะสถานการณ์เริ่มจะค่อนข้างแย่ลงเริ่มมีการพูดว่าไว้ลูกค้าเยอะจะเพิ่มเงินเดือนให้เรา ผู้ช่วยสัตวแพทย์ค่ะ
ตามหลักที่ถูกต้องและเหมาะสมควรจะมีอะไรบ้างคะ และควรได้เงินเดือนเท่าไหร่ถึงจะเหมาะสม
ประกันสังคม
ปรับฐานเงินเดือนขึ้น
มียูนิฟอร์ม
และสิทธิต่างๆ รึป่าวคะ อันนี้จากที่เห็นจากทั่วไปควรจะมี","
ทำงาน 6 วัน  12 ชม เกินกฏหมายกำหนดนะครับ เพราะห้ามเกิน 48 ชม ถ้าเกินคือ ot

แนะนำว่าก็ลองหาที่ใหม่เผื่อๆไว้ด้วย


",https://pantip.com/topic/41867910
"
สอบถามความเห็นเพื่อนๆพี่ๆที่มีประสบการณ์มากกว่าหน่อยค่ะ 
พอดีเราทำงานเดือนนี้กำลังจะผ่านโปรแล้ว แต่ทางร้านไม่มีวันหยุดเทศกาล มีเพียงวันหยุดประจำสัปดาห์1วันให้
จะลาค่อนข้างยากเพราะทางร้านมีเราเป็นพนักงานคนเดียว ให้เหตุผลยังไม่จ้างเพิ่มเพราะสถานการณ์ไม่ค่อยดี
เรากำลังจะผ่านโปรเป็นพนักงานประจำสิ้นเดือนนี้ ตอนนี้เราทำงาน12 ชั่วโมงค่ะ วันละ500 เราเริ่มมีความเสี่ยงเพิ่มขึ้นเพราะสถานการณ์เริ่มจะค่อนข้างแย่ลงเริ่มมีการพูดว่าไว้ลูกค้าเยอะจะเพิ่มเงินเดือนให้เรา ผู้ช่วยสัตวแพทย์ค่ะ
ตามหลักที่ถูกต้องและเหมาะสมควรจะมีอะไรบ้างคะ และควรได้เงินเดือนเท่าไหร่ถึงจะเหมาะสม
ประกันสังคม
ปรับฐานเงินเดือนขึ้น
มียูนิฟอร์ม
และสิทธิต่างๆ รึป่าวคะ อันนี้จากที่เห็นจากทั่วไปควรจะมี","
ถ้าคุณยึดกฏก็อาจจะตกงาน มีคนอื่นพร้อมทำแทนคุณ ถ้าคุณต่อรองแล้วไม่ถูกใจก็ลาออกไปหางานใหม่


",https://pantip.com/topic/41867910
"
สอบถามความเห็นเพื่อนๆพี่ๆที่มีประสบการณ์มากกว่าหน่อยค่ะ 
พอดีเราทำงานเดือนนี้กำลังจะผ่านโปรแล้ว แต่ทางร้านไม่มีวันหยุดเทศกาล มีเพียงวันหยุดประจำสัปดาห์1วันให้
จะลาค่อนข้างยากเพราะทางร้านมีเราเป็นพนักงานคนเดียว ให้เหตุผลยังไม่จ้างเพิ่มเพราะสถานการณ์ไม่ค่อยดี
เรากำลังจะผ่านโปรเป็นพนักงานประจำสิ้นเดือนนี้ ตอนนี้เราทำงาน12 ชั่วโมงค่ะ วันละ500 เราเริ่มมีความเสี่ยงเพิ่มขึ้นเพราะสถานการณ์เริ่มจะค่อนข้างแย่ลงเริ่มมีการพูดว่าไว้ลูกค้าเยอะจะเพิ่มเงินเดือนให้เรา ผู้ช่วยสัตวแพทย์ค่ะ
ตามหลักที่ถูกต้องและเหมาะสมควรจะมีอะไรบ้างคะ และควรได้เงินเดือนเท่าไหร่ถึงจะเหมาะสม
ประกันสังคม
ปรับฐานเงินเดือนขึ้น
มียูนิฟอร์ม
และสิทธิต่างๆ รึป่าวคะ อันนี้จากที่เห็นจากทั่วไปควรจะมี","
สิ่งที่ต้องทำคือเกี่ยวประสบการณ์ไว้เยอะๆ


",https://pantip.com/topic/41867910
"
สอบถามความเห็นเพื่อนๆพี่ๆที่มีประสบการณ์มากกว่าหน่อยค่ะ 
พอดีเราทำงานเดือนนี้กำลังจะผ่านโปรแล้ว แต่ทางร้านไม่มีวันหยุดเทศกาล มีเพียงวันหยุดประจำสัปดาห์1วันให้
จะลาค่อนข้างยากเพราะทางร้านมีเราเป็นพนักงานคนเดียว ให้เหตุผลยังไม่จ้างเพิ่มเพราะสถานการณ์ไม่ค่อยดี
เรากำลังจะผ่านโปรเป็นพนักงานประจำสิ้นเดือนนี้ ตอนนี้เราทำงาน12 ชั่วโมงค่ะ วันละ500 เราเริ่มมีความเสี่ยงเพิ่มขึ้นเพราะสถานการณ์เริ่มจะค่อนข้างแย่ลงเริ่มมีการพูดว่าไว้ลูกค้าเยอะจะเพิ่มเงินเดือนให้เรา ผู้ช่วยสัตวแพทย์ค่ะ
ตามหลักที่ถูกต้องและเหมาะสมควรจะมีอะไรบ้างคะ และควรได้เงินเดือนเท่าไหร่ถึงจะเหมาะสม
ประกันสังคม
ปรับฐานเงินเดือนขึ้น
มียูนิฟอร์ม
และสิทธิต่างๆ รึป่าวคะ อันนี้จากที่เห็นจากทั่วไปควรจะมี","
อย่างน้อยๆก็ควรมีประกันสังคมให้คุณ เราเห็นพวกคลีนิคต่างๆ ไม่เฉพาะรักษาสัตว์นะ พวกเสริมสวยก็เห็นบ่นกันเยอะ เรื่องจ่ายเงินน้อย ทำงาน long hour และไม่ค่อยมีวันหยุดและสวัสดิการ


",https://pantip.com/topic/41867910
"
-จัดส่งผ่านไปรษณีย์ 
-เข้าบัญชีซื้อขายหลักทรัพย์ 
-เข้าบัญชีของบริษัทผู้ออกหลักทรัพย์
มันคืออะไรแล้วแตกต่างกันยังไงครับ

ต้องเลือกอันไหนครับ ผมมือใหม่ยังไม่เคยซื้อหุ้นกู้ครับ
แล้วมันแตกต่างกันยังไงบ้างครับ","
โจทย์มาสั้นเกิ๊น อ่านไม่รู้เรื่อง

Choice ที่ให้มา มันต้องเลือกเพื่ออะไรนะ
พอดีไม่ได้ซื้อหุ้นกู้มานานนน แล้ว


",https://pantip.com/topic/41867887
"
-จัดส่งผ่านไปรษณีย์ 
-เข้าบัญชีซื้อขายหลักทรัพย์ 
-เข้าบัญชีของบริษัทผู้ออกหลักทรัพย์
มันคืออะไรแล้วแตกต่างกันยังไงครับ

ต้องเลือกอันไหนครับ ผมมือใหม่ยังไม่เคยซื้อหุ้นกู้ครับ
แล้วมันแตกต่างกันยังไงบ้างครับ","
ผมเพิ่งจะสมัครจะซื้อครับจะมีให้เลือกสามแบบไม่รู้ว่ามันแตกต่างกันยังไงครับ


",https://pantip.com/topic/41867887
"
-จัดส่งผ่านไปรษณีย์ 
-เข้าบัญชีซื้อขายหลักทรัพย์ 
-เข้าบัญชีของบริษัทผู้ออกหลักทรัพย์
มันคืออะไรแล้วแตกต่างกันยังไงครับ

ต้องเลือกอันไหนครับ ผมมือใหม่ยังไม่เคยซื้อหุ้นกู้ครับ
แล้วมันแตกต่างกันยังไงบ้างครับ","
ที่ผมรู้ จะมีแบบเอาเป็นใบหุ้นกู้
คือส่งไปรษณีย์นั่นแหละ

กับเอาเข้าพอร์ต
ซึ่งเมื่อก่อนนี้
พนง คนที่ดูแลลูกค้า
จะพริ้นใบรายการมาให้ดู

เดี๋ยวนี้เห็นว่าดูในสตรีมมิ่งได้

ผมเดาเลยละกัน มันอย่างนั้น


",https://pantip.com/topic/41867887
"
-จัดส่งผ่านไปรษณีย์ 
-เข้าบัญชีซื้อขายหลักทรัพย์ 
-เข้าบัญชีของบริษัทผู้ออกหลักทรัพย์
มันคืออะไรแล้วแตกต่างกันยังไงครับ

ต้องเลือกอันไหนครับ ผมมือใหม่ยังไม่เคยซื้อหุ้นกู้ครับ
แล้วมันแตกต่างกันยังไงบ้างครับ","
อันแรก  ได้เป็นใบหุ้นกู้ส่งทางไปรษณีย์   ดอกเบี้ยส่งมาเป็นเช็ค
อันสอง   ได้หุ้นกู้เข้าพอร์ตหุ้น    ดอกเบี้ยโอนเข้าบัญชีธนาคารที่สมัคร ATS

อันสามนี่ไม่รู้


",https://pantip.com/topic/41867887
"
-จัดส่งผ่านไปรษณีย์ 
-เข้าบัญชีซื้อขายหลักทรัพย์ 
-เข้าบัญชีของบริษัทผู้ออกหลักทรัพย์
มันคืออะไรแล้วแตกต่างกันยังไงครับ

ต้องเลือกอันไหนครับ ผมมือใหม่ยังไม่เคยซื้อหุ้นกู้ครับ
แล้วมันแตกต่างกันยังไงบ้างครับ","
ใบหุ้นกู้จัดส่งผ่านไปรษณีย์ จะได้รับดอกเบี้ยเข้าบัญชีธนาคารที่เราชำระเงินผ่านธนาคารที่เราจองซื้อหุ้นกู้


",https://pantip.com/topic/41867887
"
ค่ะคือเรามีการกู้ยืมเงินมา ซึ่งเค้าให้โอนค่าค้ำประกันก่อน500 แต่เค้าไม่ได้โอนยอดที่เราจะกู้ให้ เราเลยขอค่าค้ำประกันคืน ผ่านมา1เดือน ไม่บล็อค ไม่จ่าย ขอแต่เลขบัญชี​ รับปากว่าจะคืนแต่ไม่คืน เค้าบอกว่าแค่500ไม่โกงหรอก  แค่500รอไม่ได้​ กรณีนี้เราแจ้งความดำเนินคดีกับเค้าได้มั้ยคะ กรือสามารถทำอะไรได้บ้าง","
โจรครับ กู้เงินต้องได้เงิน 
ไปแจ้งความข้อหาฉ้อโกง ไม่ใช่ลงบันทึกประจำวันนะ


",https://pantip.com/topic/41867816
"
ค่ะคือเรามีการกู้ยืมเงินมา ซึ่งเค้าให้โอนค่าค้ำประกันก่อน500 แต่เค้าไม่ได้โอนยอดที่เราจะกู้ให้ เราเลยขอค่าค้ำประกันคืน ผ่านมา1เดือน ไม่บล็อค ไม่จ่าย ขอแต่เลขบัญชี​ รับปากว่าจะคืนแต่ไม่คืน เค้าบอกว่าแค่500ไม่โกงหรอก  แค่500รอไม่ได้​ กรณีนี้เราแจ้งความดำเนินคดีกับเค้าได้มั้ยคะ กรือสามารถทำอะไรได้บ้าง","
ไปแจ้งความเอาบัญชีเข้าคุกครับ ช่วยกันกำจัดบัญชีม้าให้หมด เรื่องพวกนี้จะน้อยลงไปเอง


",https://pantip.com/topic/41867816
"
ค่ะคือเรามีการกู้ยืมเงินมา ซึ่งเค้าให้โอนค่าค้ำประกันก่อน500 แต่เค้าไม่ได้โอนยอดที่เราจะกู้ให้ เราเลยขอค่าค้ำประกันคืน ผ่านมา1เดือน ไม่บล็อค ไม่จ่าย ขอแต่เลขบัญชี​ รับปากว่าจะคืนแต่ไม่คืน เค้าบอกว่าแค่500ไม่โกงหรอก  แค่500รอไม่ได้​ กรณีนี้เราแจ้งความดำเนินคดีกับเค้าได้มั้ยคะ กรือสามารถทำอะไรได้บ้าง","
ถ้าตั้งกระทู้ถามในพันทิป คนอื่นแนะนำอะไร ก็ควรจะเชื่อและปฏิบัติ สัก 50% ก็ยังดี




",https://pantip.com/topic/41867816
"
ค่ะคือเรามีการกู้ยืมเงินมา ซึ่งเค้าให้โอนค่าค้ำประกันก่อน500 แต่เค้าไม่ได้โอนยอดที่เราจะกู้ให้ เราเลยขอค่าค้ำประกันคืน ผ่านมา1เดือน ไม่บล็อค ไม่จ่าย ขอแต่เลขบัญชี​ รับปากว่าจะคืนแต่ไม่คืน เค้าบอกว่าแค่500ไม่โกงหรอก  แค่500รอไม่ได้​ กรณีนี้เราแจ้งความดำเนินคดีกับเค้าได้มั้ยคะ กรือสามารถทำอะไรได้บ้าง","
ตอนที่กู้เป็นช่วงเวลาเดียวกันค่ะ และตั้งแต่ตอนนั้นทึ่ตั้งกระทู้ถามไปก็พยายามทวงเงินที่โอนไปตลอด จนตอนนี้ก็ยังทวงอยู่ค่ะ เพียงแต่อยากทราบว่าแจ้งความดำเนินคดีได้มั้ย ต้องใช้เอกสารอะไรและทำยังไงบ้างค่ะ


",https://pantip.com/topic/41867816
"
ค่ะคือเรามีการกู้ยืมเงินมา ซึ่งเค้าให้โอนค่าค้ำประกันก่อน500 แต่เค้าไม่ได้โอนยอดที่เราจะกู้ให้ เราเลยขอค่าค้ำประกันคืน ผ่านมา1เดือน ไม่บล็อค ไม่จ่าย ขอแต่เลขบัญชี​ รับปากว่าจะคืนแต่ไม่คืน เค้าบอกว่าแค่500ไม่โกงหรอก  แค่500รอไม่ได้​ กรณีนี้เราแจ้งความดำเนินคดีกับเค้าได้มั้ยคะ กรือสามารถทำอะไรได้บ้าง","
ขอ นอกเรื่องนะ
บางทีวลีดัง เรื่องมันอาจแตกต่าง
ผมโคดขี้สงสัยเลย 
เรื่องสงสัยไปแล้ว ก็กลับมาสงสัยได้อีก
เนื้อความวลีนี้ มันต่างจากที่ผมเข้าใจไปมากเลย
ผมก็สงสัยอีกแหละ
ทำไมตอนนั้น คำแก้ต่างไม่มีมาให้เห็น
หรือคำแก้ต่างมาไม่ถึงจริตผม

โลกมันยังไงก็ไม่รู้
ผมก็ขำขันกับวลีนี้พอควร
แต่ผ่านมานานกลับได้รับรู้ข้อมูล
ก็ไม่มี ไม่หนี ไม่จ่าย นั่นแหละ
แต่ไม่ใช่ อย่างแวบแรกที่คิด

จริงๆก็ไม่สำคัญหรอก
สำคัญกับตัวผมมากกว่า
มายด์เซ็ทผมต่างหาก
เค้าโดนทำร้าย ไม่สำคัญเท่า
ผมหลงผิด


",https://pantip.com/topic/41867816
